"Date" "ETR" "FCO2" "FCH4" "Heat" "LHeat" "SoilHeatd2" "lgt.bm1_G_1_1_2" "lgt.bm1_P_1_1_1" "lgt.bm1_PA_1_1_1" "lgt.bm1_PPFD_IN_1_1_1" "lgt.bm1_RH_1_1_1" "lgt.bm1_SWC_1_1_1" "lgt.bm1_SWC_1_1_2" "lgt.bm1_SWC_1_2_1" "lgt.bm1_SWC_1_3_1" "TA" "lgt.bm1_TS_1_1_1" "lgt.bm1_TS_1_1_2" "lgt.bm1_TS_1_2_1" "lgt.bm1_TS_1_2_2" "lgt.bm1_TS_1_3_1" "lgt.bm1_TS_1_3_2" "lgt.bm1_TS_1_4_1" "lgt.bm1_TS_1_5_1" "lgt.bm1_WD_1_1_1" "lgt.bm1_WS_1_1_1" "lgt.bm1_WTD" "lgt.sm_exutoire_Q" "lgt.sm_exutoire_TW" "lgt.pz_cbdv_amont_TW" "lgt.pz_cbdv_amont_WTD" "lgt.pz_cbdv_aval_TW" "lgt.pz_cbdv_aval_WTD" "lgt.pz_dc_TW" "lgt.pz_dc_WTD" "lgt.pz_do_TW" "lgt.pz_do_WTD" "lgt.pz_wc_TW" "lgt.pz_wc_WTD" "lgt.pz_wo_WTD" "lgt.bm2_G_2_1_1" "lgt.bm2_G_2_1_2" "lgt.bm2_LW_IN_1_1_1" "lgt.bm2_LW_OUT_1_1_1" "lgt.bm2_SW_IN_1_1_1" "lgt.bm2_SW_OUT_1_1_1" "lgt.bm2_SWC_2_1_1" "lgt.bm2_SWC_2_1_2" "lgt.bm2_SWC_2_2_1" "lgt.bm2_SWC_2_3_1" "lgt.bm2_TS_2_1_1" "lgt.bm2_TS_2_1_2" "lgt.bm2_TS_2_2_1" "lgt.bm2_TS_2_2_2" "lgt.bm2_TS_2_3_1" "lgt.bm2_TS_2_4_1" "lgt.bm2_TS_2_5_1" "lgt.bm2_TS_2_6_1" "lgt.bm2_WTD"
2018-09-11 0.249293545454545 -4.6783807 NA 113.95116 169.520155555556 3.14045840952381 1.96045036713287 0 1002.58449300699 396.840912720979 73.6659265734266 43.7909561188811 68.9580886363636 69.6876753496503 73.6134305944056 18.8328258041958 15.3251213286713 16.3147449300699 15.2448141608392 16.4032234265734 14.7074800699301 15.723598951049 14.2011276223776 13.9203931818182 136.213706293706 0.514582270979021 -0.315116304195804 3.89573837412587 NA 13.8 -0.4505 14.5 -0.242762237762238 13 -0.224141608391608 14.5589160839161 -0.246777972027972 13.7732517482517 -0.127690559440559 -0.219426573426573 4.09090452190476 3.71503252462121 370.961597902098 410.420358391608 182.44933966507 33.5534448844406 40.6842085664336 5.20693564685315 71.781570979021 73.5074667832168 15.5208458041958 15.3885798601399 16.6399770979021 15.4399973776224 16.784988986014 14.5240496503496 14.7399204545455 14.2608937062937 -0.260624533216783
2018-09-12 NA NA NA NA NA 2.88069113238095 2.09248718531469 0 1001.87354895105 253.84994925542 82.5310606643357 43.6294255244755 68.8394300699301 69.6314468531469 73.59275 17.4816875874126 16.4794229020979 16.9666585664336 16.2168164335664 17.0446739510489 15.3763059440559 16.4224543706294 14.6645304195804 13.9037353146853 144.024636363636 0.501341461538461 -0.30923608041958 3.58312770979021 NA 13.8358391608392 -0.450347902097902 14.556993006993 -0.235604895104895 13 -0.227888111888112 14.6627622377622 -0.248554195804196 13.8 -0.121162587412587 -0.211877622377622 3.71902401666667 2.70847433980952 378.148232517482 405.508961538462 114.106183083217 19.4505062568182 40.7565678321678 5.23697655594406 71.7847685314685 73.4869877622378 16.5436487762238 16.4107167832168 17.0417256993007 16.1359477272727 17.1577283216783 15.3019034965035 15.0379727272727 14.3048307692308 -0.260723994755245
2018-09-13 0.16620739 -4.45417263636364 NA 90.999142 112.95496 -11.4206611352381 -8.75703927619048 0 1004.02208041958 381.739298665559 78.7225398601399 43.6307555944056 68.8225486013986 69.6583472027972 73.5652702797203 14.6663952272727 14.2437571153846 15.6269225524476 14.8765812937063 15.7051673076923 15.2475987762238 15.520747027972 14.8778089160839 13.9465379370629 134.90962972028 0.52285840034965 -0.302665494755245 3.86964148601399 NA 13.9115384615385 -0.450222027972028 14.6550699300699 -0.238078671328671 13 -0.228325174825175 14.7954545454545 -0.251660839160839 13.8954545454545 -0.12179020979021 -0.210966783216783 -4.16005502857143 -1.54903806952381 339.519653846154 390.541687062937 185.846768276049 35.4588118269231 40.8640777972028 5.46317940559441 71.8035634615385 73.4851300699301 15.3387814685315 14.4458458916084 16.4475006993007 15.1881162587413 16.9821991258741 14.9468727272727 15.1929377622378 14.407809965035 -0.249521433566434
2018-09-14 NA NA NA NA NA -9.45767186666667 -8.895881 0 1006.40753496503 431.614957010489 75.310777972028 43.5893129370629 68.8066972027972 69.6210031468531 73.5819328671329 11.9060179545455 10.769785506993 13.268859965035 12.0044977972028 13.2430952272727 13.6527632867133 13.4992622377622 14.0657746503497 14.007195979021 106.572009440559 0.622276145104895 -0.30823626048951 3.50334942307692 NA 13.8977272727273 -0.450286713286713 14.6863636363636 -0.246865384615385 13 -0.233386363636364 14.6113636363636 -0.257811188811189 13.8645104895105 -0.129452797202797 -0.217846153846154 -2.76015308901515 -3.16620199714286 323.06472027972 375.416 208.04537961014 40.5280209699301 40.9276777972028 5.39593005244755 71.8493396853147 73.494491958042 12.788268041958 11.1363033741259 14.5618826923077 12.8260777097902 15.7736513986014 12.9799769230769 14.742731993007 14.4457157342657 -0.255377082167832
2018-09-15 0.222596 -5.7344375 NA 111.18585 150.57375 -3.51182431818182 -2.54548125 0 1002.64457391304 438.851991773913 73.1882207826087 43.4496137391304 68.757732 69.5879810434783 73.6300600869565 13.974134373913 11.3795090608696 13.5105263565217 12.1086748608696 13.540513826087 12.998593826087 13.2908210434783 13.3251787826087 13.948476173913 122.462458173913 0.588103484347826 -0.312607163478261 4.13843866086957 NA 13.7784347826087 -0.450579130434783 14.5624347826087 -0.252086956521739 13 -0.239567826086957 14.2199130434783 -0.263030434782609 13.6564347826087 -0.134344347826087 -0.222399130434783 0.794939494318182 -0.226241893939394 333.768876521739 385.199906086957 204.326103091304 38.8882524191304 40.8987030434783 5.20602153913043 71.8772286956522 73.5281610434783 12.7388240086957 11.703588226087 14.2715594782609 12.7345964347826 15.2714790434783 12.447172 14.2053920869565 14.3036807826087 -0.263402524347826
2018-09-16 0.249313 -5.46926545454545 NA 108.295881818182 168.454333333333 2.45310543560606 1.49148969886364 0 999.177961739131 445.661908869565 71.333595826087 43.2703742608696 68.6387434782609 69.4812167826087 73.6629645217391 16.230661226087 12.6137437391304 14.217396173913 12.8925821217391 14.277856 13.0755126086957 13.7919810434783 13.0897310434783 13.7874337391304 142.968711304348 0.628023322608696 -0.317230725217391 3.92941399130435 NA 13.6444444444444 -0.450555555555556 14.3706086956522 -0.256421739130435 13 -0.247290434782609 13.9829565217391 -0.268549565217391 13.5295652173913 -0.139811304347826 -0.226626086956522 4.81213276515152 1.25295366956522 347.856868695652 396.677731304348 208.217559795652 40.0860988226087 40.8027003478261 4.96652557391304 71.855228 73.5537097391304 13.4851934347826 12.7711033130435 14.8017582608696 13.3028484956522 15.3683223478261 12.7140193913043 13.9727019130435 14.106458 -0.271253635652174
2018-09-17 0.0667775792222222 -3.5421565 NA 48.7684162272727 50.26397225 3.83427610869565 5.19951782608696 0 998.501583333333 326.394064375 80.62554375 43.1278770833333 68.4983416666667 69.3550145833333 73.66705 17.5706270833333 15.1326625 15.8240083333333 14.90020625 15.9402375 14.02865625 15.0796208333333 13.4727104166667 13.63113125 163.721554166667 0.7127919375 -0.316767958333333 3.98038770833333 NA 9.35117753623188 NA 14.2666666666667 -0.2530625 13 -0.254354166666667 13.9645833333333 -0.272291666666667 13.50625 -0.139291666666667 -0.225666666666667 3.44854152173913 2.25050047916667 369.681875 403.268083333333 146.7042271625 26.8104910416667 40.76803125 4.85798645833333 71.8201583333333 73.5590666666667 15.0747458333333 14.8454625 15.8629083333333 14.7289291666667 15.8952791666667 13.9222270833333 14.1654791666667 13.9769125 -0.2759506875
2018-09-18 0.156290012105263 -4.8595556 NA 118.5757525 102.90719125 0.163866956521739 -1.08239106521739 0 1002.298125 419.442159791667 80.85853125 43.0299416666667 68.4409604166667 69.3250083333333 73.6447458333333 16.7117 14.8310708333333 15.7931270833333 14.8810583333333 15.9019770833333 14.3787979166667 15.18615 13.8482854166667 13.5560125 158.606916666667 0.791173229166667 -0.312417333333333 3.44658458333333 NA 9.10208333333333 NA 14.2208333333333 -0.253958333333333 13 -0.258104166666667 14.1354166666667 -0.276229166666667 13.5979166666667 -0.140166666666667 -0.225770833333333 2.32913804347826 1.18091229583333 358.319 401.169229166667 196.053667712292 37.8491329375 40.7939604166667 4.97747791666667 71.8042770833333 73.5591770833333 15.1624791666667 14.6901377083333 16.1131604166667 14.8150416666667 16.1024479166667 14.17175 14.3799979166667 13.9795854166667 -0.272589583333333
2018-09-19 0.17258155 -5.45129675 NA 114.678585625 120.676970588235 2.79239625434783 -1.13545565217391 0 1000.60558333333 431.409950208333 78.7994604166667 42.92621875 68.3716729166667 69.2486666666667 73.6304395833333 16.2198441666667 14.323033125 15.3208270833333 14.3983625 15.400875 14.1609520833333 14.8312875 13.8544958333333 13.5604291666667 156.2645625 0.712187083333333 -0.316794520833333 3.65699 NA 8.86458333333333 NA 14.2708333333333 -0.258479166666667 13 -0.262229166666667 14.2 -0.281395833333333 13.6 -0.144 -0.229541666666667 3.6166152173913 1.34169280434783 352.703166666667 398.8971875 201.13279096875 39.0568932083333 40.7890916666667 4.84190020833333 71.7829375 73.545425 14.8177145833333 14.2004704166667 15.8848770833333 14.434475 16.0538145833333 13.8735895833333 14.4359395833333 14.01705625 -0.275343895833333
2018-09-20 0.0368492310694444 0.546979235294118 NA -1.65926392857143 28.2268904166667 -6.11193380217391 -4.15176426086957 3.6 999.5485 184.3159664375 86.6224104166667 43.54049375 68.6094854166667 69.8762666666667 73.63819375 12.8381939583333 13.099700625 14.55876875 13.6606708333333 14.5491916666667 14.1056520833333 14.4524958333333 13.9193729166667 13.5656833333333 180.476341666667 0.9440625625 -0.281255791666667 3.72149375 NA 8.57708333333333 NA 14.3 -0.215333333333333 13 -0.260916666666667 14.2 -0.2630625 13.6 -0.113916666666667 -0.197104166666667 -7.44478708695652 -2.57887369565217 349.3884375 377.3048125 85.817043275 15.5910006875 41.2737145833333 5.52286395833333 71.9840833333333 73.5441270833333 13.7914216666667 12.7466022916667 14.6772375 13.57031875 15.6017375 13.76084375 14.49708125 14.042375 -0.253496604166667
2018-09-21 0.071727502 0.27583133625731 NA 7.88355558823529 51.2467992261905 5.39652395652174 2.43446932608696 0 1004.601875 276.719441479167 69.1447791666667 44.1422395833333 69.04200625 70.4563208333333 73.6658895833333 12.7392591666667 11.96217875 13.6525266666667 12.2490554166667 13.6141472916667 12.8854791666667 13.4093416666667 13.2377520833333 13.55885 200.099991666667 1.1512568125 -0.2645983125 4.32988395833333 NA 8.46041666666667 NA 14.2708333333333 -0.19975 13 -0.2436875 13.9958333333333 -0.2545625 13.45 -0.1004375 -0.186333333333333 2.06243339130435 -0.0786153913043477 363.391 381.156666666667 124.5515120625 21.7491836916667 41.5726625 6.53247958333333 72.1503541666667 73.5919770833333 12.2411233333333 10.97010875 13.0840020833333 11.7479841666667 14.1574041666667 12.0190604166667 13.9202270833333 14.0146958333333 -0.203292958333333
2018-09-22 0.00732480092857143 3.02866443609023 NA -13.542543 5.82601833333333 2.72860167391304 1.12955083333333 6.2 1001.94675 79.2557403958333 91.9087270833333 44.3613791666667 69.49504375 71.83625 73.6803354166667 17.07476125 16.1751333333333 16.47900625 15.7808520833333 16.6165416666667 14.4894583333333 15.6439791666667 13.7366354166667 13.4806791666667 226.629875 1.84784047916667 -0.247455979166667 3.795995 NA 8.46041666666667 NA 14.1166666666667 -0.178854166666667 13 -0.231708333333333 13.9333333333333 -0.244520833333333 13.5 -0.0825 -0.171729166666667 3.8156052173913 3.64865360869565 394.740083333333 402.287020833333 34.1209797708333 5.92829239791667 41.8077395833333 7.535235 72.4261375 73.6213375 16.0797958333333 15.9447291666667 15.9950708333333 15.3349854166667 15.39188125 14.3228541666667 14.0796791666667 13.8434604166667 -0.1797805625
2018-09-23 NA NA NA NA NA -18.2198045652174 -15.9612095833333 0 1014.99708333333 344.896629833333 82.1243520833333 45.2778958333333 70.8425895833333 74.50925625 73.6679770833333 7.9465476875 9.2663925 12.2222183333333 10.9521645833333 12.0631541666667 13.137725 12.7028395833333 13.5289020833333 13.45671875 107.815985416667 0.713284708333333 -0.229727104166667 3.687454375 NA 8.4 NA 14.1 -0.1545 13 -0.191541666666667 14.0229166666667 -0.22075 13.3354166666667 -0.0542083333333333 -0.1606875 -11.8981015217391 -6.56401891304348 308.364166666667 354.5135625 175.85246726875 33.3765504166667 42.3786833333333 11.2588395833333 72.8945166666667 73.6465125 11.457893125 9.04688354166667 13.1259104166667 11.64623 14.3277395833333 12.31705 14.0317770833333 13.8628416666667 -0.133643791666667
2018-09-24 NA NA NA NA NA -10.7290793478261 -10.2849183333333 0 1015.16604166667 431.629464104167 73.4486166666667 45.3869520833333 70.7527354166667 72.75315 73.7246291666667 8.46007523958333 7.52104270833333 10.248523125 8.99536854166667 10.0552654166667 11.2830458333333 10.8586027083333 12.2004479166667 13.4218666666667 116.527822916667 0.85004225 -0.244720979166667 4.48540479166667 NA 8.5125 NA 13.9333333333333 -0.163416666666667 13 -0.168958333333333 13.4291666666667 -0.2335625 12.8520833333333 -0.0622083333333333 -0.1805 -6.6245257826087 -3.93467958695652 300.8300625 356.299291666667 205.5826365 41.35175925 42.0285083333333 12.1657270833333 72.6813354166667 73.7025833333333 9.71707104166667 7.11168979166667 11.6125877083333 9.98556354166667 13.0808708333333 10.284810625 13.1428375 13.7212604166667 -0.134866895833333
2018-09-25 0.2693635 -5.02168 -0.037343 117.12525 182.8515 -3.08862261739131 -4.43896739130435 0.2 1013.16041666667 424.188592458333 73.3051375 45.3177291666667 70.563325 72.0370125 73.7932104166667 10.7387957916667 8.14884 10.5250854166667 9.03507625 10.4959875 10.5020675 10.55289125 11.2692604166667 13.21613125 118.142389583333 0.588902604166667 -0.256691770833333 4.83023979166667 NA 8.56458333333333 NA 13.49375 -0.1748125 13 -0.17975 12.8541666666667 -0.245020833333333 12.5333333333333 -0.0702708333333333 -0.191395833333333 -1.88891852766799 -2.20363092261905 316.3385625 368.209291666667 200.827620509375 39.68886045 41.83183125 12.2383625 72.6514208333333 73.76553125 9.78859229166667 8.13673208333333 11.49654625 9.94469395833333 12.6088145833333 9.78638375 12.45151875 13.3981166666667 -0.1364743125
2018-09-26 0.175442022 -3.9116175 -0.02509862 71.688572 135.191475 0.416607173913043 0.552672826086956 0 1008.729375 420.5963314125 75.1703875 45.09338125 70.2813 71.5198958333333 73.8281333333333 14.0233972916667 10.8626391666667 12.0580570833333 11.00642375 12.1366172916667 11.0417895833333 11.6496825 11.1704875 12.9191916666667 147.279835416667 0.583409833333333 -0.268410666666667 4.23209791666667 NA 8.65 NA 13.2479166666667 -0.182333333333333 13 -0.194854166666667 12.60625 -0.2541875 12.475 -0.0774791666666667 -0.198541666666667 1.0448048673913 1.35932456521739 336.407208333333 384.8461875 193.538514839583 38.1037821458333 41.6044458333333 12.13181875 72.4722458333333 73.8030041666667 11.5998622916667 10.6137379166667 12.7987595833333 11.425815625 13.1936229166667 10.77370875 12.28929375 13.077175 -0.144014916666667
2018-09-27 NA NA NA NA NA 4.78735678695652 4.02540143478261 0 1004.76916666667 389.398517529167 73.1780875 44.85439375 70.11409375 71.1631875 73.8315375 14.4672983333333 11.63052375 12.485143125 11.6047877083333 12.4928810416667 11.3945479166667 12.173029375 11.3364416666667 12.6707229166667 117.587560416667 0.741993416666667 -0.280530333333333 4.639435 NA 8.8125 NA 13.1833333333333 -0.189791666666667 13 -0.2113125 12.5583333333333 -0.263104166666667 12.48125 -0.0852083333333333 -0.204479166666667 3.22908219565217 3.1837727173913 342.624729166667 387.5875 177.842806979167 34.3592986666667 41.4691791666667 11.9641145833333 72.20016875 73.8033520833333 12.0252920833333 11.47761125 13.2298641666667 12.1114254166667 13.61520625 11.2432297916667 12.4076875 12.8988916666667 -0.157100208333333
2018-09-28 NA NA NA NA NA -6.0675217173913 -6.72007608695652 0 1003.99645833333 409.4613239125 71.5730416666667 44.6702166666667 69.9534729166667 70.94733125 73.82015625 11.8239020833333 10.7935514583333 11.741858125 11.361615625 11.7706114583333 11.77528125 11.8562770833333 11.6911604166667 12.5147479166667 126.4090875 0.796708708333333 -0.2882838125 5.32118041666667 NA 8.92916666666667 NA 13.1 -0.197541666666667 13 -0.227875 12.6 -0.2715625 12.625 -0.0910208333333333 -0.20825 -5.00329369565218 -2.17867552173913 304.958354166667 372.628604166667 193.330175791667 38.8194949375 41.3979333333333 11.9052020833333 72.1463583333333 73.7957166666667 11.8500885416667 10.613228125 13.1924875 11.9890375 13.8447229166667 11.6030583333333 12.58211875 12.8272416666667 -0.1666855
2018-09-29 0.05311970625 -3.09223771428571 -0.00625917 22.3738789 78.0031285714286 -1.76490863043478 -3.26880065217391 0 1000.1240625 337.321943547917 73.4296708333333 44.62415 69.957675 70.8964708333333 73.8298729166667 9.51695914583333 8.999665 10.530854375 9.70341354166667 10.4986579166667 10.7445085416667 10.6983283333333 11.2020833333333 12.4347666666667 137.970147916667 0.458784895833333 -0.294554145833333 4.86229916666667 NA 8.94166666666667 NA 13.1 -0.201604166666667 12.25 -0.239791666666667 12.4854166666667 -0.27925 12.4166666666667 -0.0943958333333333 -0.209958333333333 -3.27778891304348 -0.762668195652174 317.900375 361.738854166667 155.97105271875 30.6975731458333 41.463175 11.9003729166667 72.19054375 73.8028125 10.1010845833333 8.66659291666667 11.63345875 10.3002683333333 12.8680666666667 10.2745845833333 12.2864604166667 12.7833416666667 -0.173860104166667
2018-09-30 0.122980761428571 -3.81713433333333 -0.041937 25.861445 115.44254 -6.92624430434783 -5.03564169565217 2.2 1005.583125 276.78875233125 78.80814375 44.8941458333333 70.0912270833333 71.19736875 73.8646333333333 8.57305833333333 8.92770145833333 10.446588125 9.67865083333333 10.3818345833333 10.6206291666667 10.7597533333333 10.96730625 12.3242958333333 132.708372916667 0.504819604166667 -0.269410458333333 4.98019416666667 NA 9.03541666666667 NA 12.9333333333333 -0.1838125 12 -0.2459375 12.25625 -0.270583333333333 12.2770833333333 -0.0771458333333333 -0.191270833333333 -5.65054093478261 -2.60340534782609 313.813291666667 357.478270833333 141.198317516667 26.9202015833333 41.6437125 11.9231833333333 72.3088333333333 73.8434416666667 10.2571577083333 8.83082125 11.47096625 10.2070502083333 12.5757416666667 10.3457329166667 12.0269333333333 12.6378833333333 -0.151466458333333
2018-10-01 0.0328611097142857 0.944778666666667 0.0075739078125 15.6785568 22.4000325789474 4.49869448956522 2.82213078260869 0 1008.83 203.46793623125 79.5135333333333 45.0392770833333 70.1942645833333 71.3210291666667 73.8877666666667 8.8477505875 9.331189375 10.6360935416667 9.57786958333333 10.562619375 10.1317983333333 10.6502327083333 10.5822854166667 12.183025 194.2160125 0.687562375 -0.2671208125 4.44222416666667 NA 9.25 NA 12.675 -0.181479166666667 12 -0.2433125 12 -0.274395833333333 12.0583333333333 -0.0721666666666667 -0.1899375 1.31850136956522 -0.00375840434782626 346.839041666667 361.700833333333 91.9055686708333 16.00299433875 41.78236875 12.6944458333333 72.3879083333333 73.8879020833333 9.795164375 8.70010166666667 10.5576977083333 9.3778225 11.7086083333333 9.66848770833333 11.6897458333333 12.4776979166667 -0.136835229166667
2018-10-02 0.029703745 -5.792805 0.0248257 52.239675 45.6443 1.13796442727273 1.01504978030303 0 1009.63114782609 198.420922724348 85.3993725217391 44.9082945217391 70.1174375652174 71.2466535652174 73.8893366086957 13.6139300521739 12.5681868086957 13.6408169565217 12.3577939913043 13.7563740869565 11.5314197391304 12.7928646086957 11.1019334782609 12.0312484347826 143.349443304348 0.40921097826087 -0.268590711304348 4.94829140869565 NA 9.4524347826087 NA 12.6 -0.180782608695652 12 -0.240813913043478 11.9789565217391 -0.277835652173913 12.2152173913043 -0.0687034782608696 -0.19051652173913 3.70255866231061 1.89045719109848 364.360236521739 385.212582608696 87.8396602409826 14.6278181421826 41.6751011304348 12.9297470434783 72.3520114782609 73.9240368695652 12.7376835913043 12.3225018434783 12.9948895652174 12.2960694782609 12.8831944347826 11.4973967826087 11.8291772173913 12.2975549565217 -0.13125661826087
2018-10-03 NA NA NA NA NA -2.93547765151515 -6.78920956060606 0 1006.26506956522 397.058314796 77.9001775652174 44.8943350434783 70.1381614782609 71.1492248695652 73.8669295652174 11.0467846434783 9.27487509565217 11.1485174956522 9.97391755652174 11.1111114434783 10.8582809565217 11.2420589913043 11.0709705217391 11.9603988695652 112.222302695652 0.743947055652174 -0.280703246086957 4.31073102608696 NA 9.42 NA 12.6 -0.187179130434783 12 -0.240718260869565 12.0297391304348 -0.28386 12.0552173913043 -0.0729608695652174 -0.197879130434783 -0.394654772727273 -1.31876518939394 322.038780869565 369.721130434783 185.857209641217 36.957929006087 41.6923460869565 13.1630263478261 72.3269929565217 73.9110453043478 10.4371109391304 9.16929721739131 11.8609275478261 10.6514843043478 12.5553434782609 10.4279977652174 11.8704911304348 12.2640677391304 -0.136919620869565
2018-10-04 0.232710666666667 -6.14373666666667 -0.05973755 146.006333333333 158.032 1.18918737121212 0.167348652173914 0.2 998.70236173913 391.955184173913 74.9174628695652 44.6862066086957 70.0787136521739 70.9816512173913 73.8830526956522 13.6225096869565 10.0170941043478 11.371556826087 10.2762634521739 11.4283593217391 10.5364130869565 11.0999588521739 10.7034737391304 11.9218491304348 147.051099565217 0.629302124347826 -0.293710453913043 4.27130167826087 NA 9.482 NA 12.51 -0.19636 12 -0.249051304347826 11.8704347826087 -0.289908695652174 11.9366956521739 -0.0815269565217391 -0.206568695652174 3.71594257575757 1.1021026 335.698877391304 381.241657391304 182.004597296 35.8692054321739 41.589470173913 13.1525072173913 72.2940469565217 73.9107348695652 10.703337773913 9.69781939130435 11.9528643043478 10.7154200347826 12.527905826087 10.1500217043478 11.6327293043478 12.1919246086957 -0.148511442608696
2018-10-05 0.0733877283827751 0.0508864222222223 -0.0124106295 27.2106172794118 52.7763894329545 6.70035528977273 5.8034426 0 992.502466956522 376.208489682609 69.7464795652174 44.4239125217391 69.9494271304348 70.774762 73.888418173913 15.3762508608696 11.5747400086957 12.2251801826087 11.3986885391304 12.2950490956522 10.8783483478261 11.7192436521739 10.7464864347826 11.827702173913 202.096936347826 1.29455192608696 -0.302944388695652 3.9230788 NA 9.578 NA 12.5 -0.203347826086957 12 -0.259311304347826 11.8437391304348 -0.294988695652174 11.9505217391304 -0.0891295652173913 -0.212565217391304 7.90124755681818 3.91872365504348 351.10158 392.817375652174 172.411630161243 33.5613345479565 41.4420073913043 12.9699997391304 72.2357377391304 73.8891736521739 11.9538700695652 11.2651462695652 12.7223980956522 11.4612468086957 12.8243347826087 10.7026763565217 11.6692493913043 12.0972454782609 -0.15997537826087
2018-10-06 0.00746567 2.54852 0.01173685 -16.06125 8.14954 1.27949881818182 0.862734309565218 1 997.134855652174 212.331748997391 82.2781793913043 44.3218184347826 69.8369093043478 70.6853107826087 73.8712415652174 13.8395269565217 12.4938943478261 12.9891020869565 12.3943783478261 13.0568935652174 11.8563908695652 12.6515159130435 11.3931311304348 11.7456809565217 135.26828426087 0.920943096521739 -0.296480249565217 4.51094986956522 NA 9.512 NA 12.5 -0.195098260869565 12 -0.269132173913044 12.0921739130435 -0.293206086956522 12.1546086956522 -0.0829069565217391 -0.20506 2.57118659469697 1.20670450330435 353.960003478261 384.610026086957 104.63137165887 19.1525547704348 41.4315263478261 12.9213514782609 72.1858037391304 73.843815826087 13.1981425217391 12.5893952434783 13.5963612173913 12.57539 13.6412995652174 11.988767826087 12.1401367826087 12.0864534782609 -0.15458605826087
2018-10-07 NA NA NA NA NA -2.65686660952381 -2.08116334285714 0 1002.95568181818 290.630904788462 81.9581606643357 44.3493073426573 69.824640034965 70.6967361888112 73.8414307692308 13.3516121153846 12.4360074825175 13.1090104895105 12.4540309965035 13.1725818181818 12.0512218531469 12.7610062937063 11.6943548951049 11.7553847902098 122.572588111888 0.666840465034965 -0.29391922027972 4.15350676573427 NA 9.5 NA 12.6019230769231 -0.192975524475524 12 -0.27079020979021 12.2688811188811 -0.295926573426573 12.2730769230769 -0.079013986013986 -0.202050699300699 1.01516329771428 -0.0799649990476188 348.392075174825 385.212304195804 137.266231912587 25.8619735606294 41.5056482517483 13.4291288461538 72.1907568181818 73.8520160839161 13.4606643706294 12.421478006993 13.9443241258741 12.6015096153846 13.8947533216783 12.0706304195804 12.4034277972028 12.1914258741259 -0.139244344405594
2018-10-08 0.204432 -5.32569 NA 134.459 138.811 4.37563126285714 4.31160160571429 0 1000.80029545455 360.397751548776 81.1511823426573 44.2870606643357 69.820759965035 70.6855944055944 73.8368893356643 14.037891486014 11.2892474475524 12.1590830244755 11.339505541958 12.1943636363636 11.3729479020979 11.9330671503497 11.4058982517483 11.8120597902098 132.390152272727 0.855518989510489 -0.302138414335664 3.97821538461538 NA 9.37867132867133 NA 12.7 -0.196300699300699 12 -0.273323426573427 12.261013986014 -0.300117132867133 12.1921328671329 -0.0831346153846154 -0.207321678321678 3.80777009238095 3.04884545238095 338.710298951049 384.654127622378 167.231480747203 32.4281755568182 41.5335111888112 13.5386019230769 72.1962968531468 73.8510246503496 11.9668394405594 11.1930586888112 13.0453479195804 11.6615012587413 13.3972662587413 11.0993713986014 12.3012847902098 12.2841122377622 -0.138274954545455
2018-10-09 NA NA NA NA NA 5.30330843180952 7.80151789619048 0.6 994.223856643357 277.665448952622 71.2355805944056 44.1058671328671 69.7339111888112 70.6056998251748 73.8371554195804 17.2332079020979 12.9687231293706 13.2652777797203 12.6722399475524 13.3489734090909 11.9351947552448 12.8304601398601 11.5767893356643 11.8248727272727 153.989395104895 1.14959130244755 -0.304966520979021 4.0518315034965 NA 9.03286713286713 NA 12.7 -0.194793706293706 12 -0.27777972027972 12.2706293706294 -0.302052447552448 12.2722027972028 -0.083520979020979 -0.208078671328671 5.42966638095238 4.47028278190476 355.981398601399 396.996814685315 125.550830805944 24.466364993007 41.4769561188811 13.4733769230769 72.167283041958 73.8455552447552 13.0554365559441 12.9407597027972 13.6856001748252 12.8200517482517 13.6419673076923 11.8360008741259 12.3305575174825 12.2868550699301 -0.135088491258741
2018-10-10 0.0738684529166667 1.90866103333333 -0.0180825 12.653725 48.4154833333333 6.14971785904762 7.2489926 1.8 992.423475524476 316.694897087413 65.5523153846154 43.8899444055944 69.6273386363636 70.4660966783217 73.8138344405594 19.4444508741259 14.5514337412587 14.7811807692308 14.0778407342657 14.9214597902098 12.8065076923077 13.9605456293706 12.0968839160839 11.831248951049 199.298302972028 1.3484929493007 -0.304571059440559 4.71359272727273 NA 8.68863636363636 NA 12.7575174825175 -0.193333916083916 12 -0.283190559440559 12.4729020979021 -0.30331993006993 12.3552447552448 -0.0838374125874126 -0.20933041958042 7.05933359752381 5.26510293478571 362.822937062937 410.057346153846 142.710531859441 27.3431008863636 41.3919356643357 13.4813129370629 72.1100589160839 73.8271851398601 14.6176734265734 14.5770059440559 14.9414896853147 14.1383447552448 14.4523884615385 12.9126884615385 12.6529991258741 12.3236996503496 -0.136365382867133
